HIDROLANDIA;62270000;62278000;CE
HORIZONTE;62880000;62886000;CE
IBARETAMA;63970000;63984000;CE
IBIAPINA;62360000;62363000;CE
IBICUITINGA;62955000;62955000;CE
ICAPUI;62810000;62814000;CE
ICO;63430000;63455000;CE
IGUATU;63500000;63513000;CE
INDEPENDENCIA;63640000;63643000;CE
IPAPORANGA;62215000;62218000;CE
IPAUMIRIM;63340000;63345000;CE
IPU;62250000;62254000;CE
IPUEIRAS;62230000;62248000;CE
IRACEMA;62980000;62988000;CE
IRAUCUBA;62620000;62628000;CE
ITAICABA;62820000;62820000;CE
ITAITINGA;61880000;61887000;CE
ITAPAGE;62600000;62608000;CE
ITAPIPOCA;62500000;62525000;CE
ITAPIUNA;62740000;62746000;CE
ITAREMA;62590000;62594000;CE
ITATIRA;62720000;62728000;CE
JAGUARETAMA;63480000;63480000;CE
JAGUARIBARA;63490000;63495000;CE
JAGUARIBE;63475000;63479000;CE
JAGUARUANA;62823000;62835000;CE
JARDIM;63290000;63295000;CE
JATI;63275000;63275000;CE
JIJOCA DE JERICOACOARA;62598000;62598000;CE
JUAZEIRO DO NORTE;63000000;63084000;CE
JUCAS;63580000;63588000;CE
LAVRAS DA MANGABEIRA;63300000;63308000;CE
LIMOEIRO DO NORTE;62930000;62935000;CE
MADALENA;63860000;63865000;CE
MARACANAU;61900000;61939999;CE
MARANGUAPE;61940000;61990000;CE
MARCO;62560000;62565000;CE
MARTINOPOLE;62450000;62450000;CE
MASSAPE;62140000;62146000;CE
MAURITI;63210000;63219000;CE
MERUOCA;62130000;62138000;CE
MILAGRES;63250000;63255000;CE
MILHA;63635000;63639000;CE
MIRAIMA;62530000;62533000;CE
MISSAO VELHA;63200000;63208000;CE
MOMBACA;63610000;63618000;CE
MONSENHOR TABOSA;63780000;63790000;CE
MORADA NOVA;62940000;62953000;CE
MORAUJO;62480000;62485000;CE
MORRINHOS;62550000;62550000;CE
MUCAMBO;62170000;62175000;CE
MULUNGU;62764000;62764000;CE
NOVA OLINDA;63165000;63165000;CE
NOVA RUSSAS;62200000;62209000;CE
NOVO ORIENTE;63740000;63740000;CE
OCARA;62755000;62759300;CE
OROS;63520000;63528000;CE
PACAJUS;62870000;62872000;CE
PACATUBA;61800000;61877000;CE
PACOTI;62770000;62776000;CE
PACUJA;62180000;62180000;CE
PALHANO;62910000;62913000;CE
PALMACIA;62780000;62784000;CE
PARACURU;62680000;62684000;CE
PARAIPABA;62685000;62688000;CE
PARAMBU;63680000;63695000;CE
PARAMOTI;62736000;62736000;CE
PEDRA BRANCA;63630000;63633000;CE
PENAFORTE;63280000;63280000;CE
PENTECOSTE;62640000;62648000;CE
PEREIRO;63460000;63465000;CE
PINDORETAMA;62860000;62860000;CE
PIQUET CARNEIRO;63605000;63608000;CE
PIRES FERREIRA;62255000;62259000;CE
PORANGA;62220000;62228000;CE
PORTEIRAS;63270000;63270000;CE
POTENGI;63160000;63163000;CE
POTIRETAMA;62990000;62995000;CE
QUITERIANOPOLIS;63650000;63655000;CE
QUIXADA;63900000;63948000;CE
QUIXELO;63515000;63515000;CE
QUIXERAMOBIM;63800000;63835000;CE
QUIXERE;62920000;62924000;CE
REDENCAO;62790000;62794000;CE
RERIUTABA;62260000;62263000;CE
RUSSAS;62900000;62908000;CE
SABOEIRO;63590000;63592000;CE
SALITRE;63155000;63158000;CE
SANTANA DO ACARAU;62150000;62158000;CE
SANTANA DO CARIRI;63190000;63194000;CE
SANTA QUITERIA;62280000;62296000;CE
SAO BENEDITO;62370000;62374000;CE
SAO GONCALO DO AMARANTE;62670000;62678000;CE
SAO JOAO DO JAGUARIBE;62965000;62965000;CE
SAO LUIS DO CURU;62665000;62665000;CE
SENADOR POMPEU;63600000;63604000;CE
SENADOR SA;62470000;62477000;CE
SOBRAL;62000000;62114000;CE
SOLONOPOLE;63620000;63625000;CE
TABULEIRO DO NORTE;62960000;62964000;CE
TAMBORIL;63750000;63775000;CE
TARRAFAS;63145000;63145000;CE
TAUA;63660000;63668000;CE
TEJUCUOCA;62610000;62614000;CE
TIANGUA;62320000;62335000;CE
TRAIRI;62690000;62695000;CE
TURURU;62655000;62657000;CE
UBAJARA;62350000;62354000;CE
UMARI;63310000;63315000;CE
UMIRIM;62660000;62664000;CE
URUBURETAMA;62650000;62652000;CE
URUOCA;62460000;62468000;CE
VARJOTA;62265000;62269000;CE
VARZEA ALEGRE;63540000;63558000;CE
VICOSA DO CEARA;62300000;62315000;CE
BRASILIA;70000000;73499999;DF
AFONSO CLAUDIO;29600000;29613000;ES
AGUIA BRANCA;29795000;29795000;ES
AGUA DOCE DO NORTE;29820000;29826000;ES
ALEGRE;29500000;29535000;ES
ALFREDO CHAVES;29240000;29253000;ES
ALTO RIO NOVO;29760000;29767000;ES
ANCHIETA;29230000;29238000;ES
APIACA;29450000;29458000;ES
ARACRUZ;29190000;29199000;ES
ATILIO VIVACQUA;29490000;29490000;ES
BAIXO GUANDU;29730000;29742000;ES
BARRA DE SAO FRANCISCO;29800000;29817000;ES
BOA ESPERANCA;29845000;29848000;ES
BOM JESUS DO NORTE;29460000;29460000;ES
BREJETUBA;29630000;29635000;ES
CACHOEIRO DE ITAPEMIRIM;29300000;29329000;ES
CARIACICA;29140000;29159999;ES
CASTELO;29360000;29369000;ES
COLATINA;29700000;29723000;ES
CONCEICAO DA BARRA;29960000;29967000;ES
CONCEICAO DO CASTELO;29370000;29370000;ES
DIVINO DE SAO LOURENCO;29590000;29590000;ES
DOMINGOS MARTINS;29260000;29278000;ES
DORES DO RIO PRETO;29580000;29585000;ES
ECOPORANGA;29850000;29875000;ES
FUNDAO;29185000;29189000;ES
GOVERNADOR LINDENBERG;29720000;29720000;ES
GUACUI;29560000;29564000;ES
GUARAPARI;29200000;29228000;ES
IBATIBA;29395000;29395000;ES
IBIRACU;29670000;29675000;ES
IBITIRAMA;29540000;29545000;ES
ICONHA;29280000;29283000;ES
IRUPI;29398000;29398000;ES
ITAGUACU;29690000;29697000;ES
ITAPEMIRIM;29330000;29342000;ES
ITARANA;29620000;29620000;ES
IUNA;29390000;29394000;ES
JAGUARE;29950000;29954000;ES
JERONIMO MONTEIRO;29550000;29550000;ES
JOAO NEIVA;29680000;29687000;ES
LARANJA DA TERRA;29615000;29619000;ES
LINHARES;29900000;29919000;ES
MANTENOPOLIS;29770000;29778000;ES
MARATAIZES;29345000;29345000;ES
MARECHAL FLORIANO;29255000;29258000;ES
MARILANDIA;29725000;29728000;ES
MIMOSO DO SUL;29400000;29445000;ES
MONTANHA;29890000;29894000;ES
MUCURICI;29880000;29884000;ES
MUNIZ FREIRE;29380000;29389000;ES
MUQUI;29480000;29485000;ES
NOVA VENECIA;29830000;29842000;ES
PANCAS;29750000;29755000;ES
PEDRO CANARIO;29970000;29978000;ES
PINHEIROS;29980000;29985000;ES
PIUMA;29285000;29287000;ES
PONTO BELO;29885000;29889000;ES
PRESIDENTE KENNEDY;29350000;29350000;ES
RIO BANANAL;29920000;29925000;ES
RIO NOVO DO SUL;29290000;29293000;ES
SANTA LEOPOLDINA;29640000;29644000;ES
SANTA MARIA DE JETIBA;29645000;29649000;ES
SANTA TERESA;29650000;29662000;ES
SAO DOMINGOS DO NORTE;29745000;29745000;ES
SAO GABRIEL DA PALHA;29780000;29783000;ES
SAO JOSE DO CALCADO;29470000;29479000;ES
SAO MATEUS;29930000;29944000;ES
SAO ROQUE DO CANAA;29665000;29669000;ES
SERRA;29160000;29184000;ES
SOORETAMA;29927000;29927000;ES
VARGEM ALTA;29295000;29297000;ES
VENDA NOVA DO IMIGRANTE;29375000;29378000;ES
VIANA;29135000;29138000;ES
VILA PAVAO;29843000;29843000;ES
VILA VALERIO;29785000;29785000;ES
VILA VELHA;29100000;29134999;ES
VITORIA;29000000;29099999;ES
ABADIA DE GOIAS;75345000;75345000;GO
ABADIANIA;72940000;72944000;GO
ACREUNA;75960000;75960000;GO
ADELANDIA;76155000;76155000;GO
AGUA FRIA DE GOIAS;73780000;73780000;GO
AGUA LIMPA;75665000;75665000;GO
AGUAS LINDAS DE GOIAS;72910000;72910000;GO
ALEXANIA;72920000;72920000;GO
ALOANDIA;75615000;75615000;GO
ALTO HORIZONTE;76560000;76560000;GO
ALTO PARAISO DE GOIAS;73770000;73770000;GO
ALVORADA DO NORTE;73950000;73950000;GO
AMARALINA;76493000;76493000;GO
AMERICANO DO BRASIL;76165000;76165000;GO
AMORINOPOLIS;76140000;76140000;GO
ANAPOLIS;75000000;75161000;GO
ANHANGUERA;75770000;75770000;GO
ANICUNS;76170000;76174000;GO
APARECIDA DE GOIANIA;74900000;74994999;GO
APARECIDA DO RIO DOCE;75827000;75827000;GO
APORE;75825000;75825000;GO
ARACU;75410000;75410000;GO
ARAGARCAS;76240000;76240000;GO
ARAGOIANIA;75360000;75360000;GO
ARAGUAPAZ;76720000;76720000;GO
ARENOPOLIS;76235000;76235000;GO
ARUANA;76710000;76710000;GO
AURILANDIA;76120000;76120000;GO
AVELINOPOLIS;75395000;75395000;GO
BALIZA;76250000;76250000;GO
BARRO ALTO;76390000;76390000;GO
BELA VISTA DE GOIAS;75240000;75240000;GO
BOM JARDIM DE GOIAS;76245000;76245000;GO
BOM JESUS DE GOIAS;75570000;75574000;GO
BONFINOPOLIS;75195000;75195000;GO
BONOPOLIS;76555000;76555000;GO
BRAZABRANTES;75440000;75440000;GO
BRITANIA;76280000;76280000;GO
BURITI ALEGRE;75660000;75660000;GO
BURITI DE GOIAS;76152000;76152000;GO
BURITINOPOLIS;73975000;73975000;GO
CABECEIRAS;73870000;73870000;GO
CACHOEIRA ALTA;75870000;75870000;GO
CACHOEIRA DE GOIAS;76125000;76125000;GO
CACHOEIRA DOURADA;75560000;75560000;GO
CACU;75813000;75813000;GO
CAIAPONIA;75850000;75850000;GO
CALDAS NOVAS;75690000;75690000;GO
CALDAZINHA;75245000;75245000;GO
CAMPESTRE DE GOIAS;75385000;75385000;GO
CAMPINACU;76440000;76440000;GO
CAMPINORTE;76410000;76412000;GO
CAMPO ALEGRE DE GOIAS;75795000;75795000;GO
CAMPO LIMPO DE GOIAS;75160000;75160000;GO
CAMPOS BELOS;73840000;73840000;GO
CAMPOS VERDES;76515000;76515000;GO
CARMO DO RIO VERDE;76340000;76340000;GO
CASTELANDIA;75925000;75925000;GO
CATALAO;75700000;75714300;GO
CATURAI;75430000;75430000;GO
CAVALCANTE;73790000;73790000;GO
CERES;76300000;76300000;GO
CEZARINA;76195000;76195000;GO
CHAPADAO DO CEU;75828000;75828000;GO
CIDADE OCIDENTAL;72880000;72880000;GO
COCALZINHO DE GOIAS;72975000;72975000;GO
COLINAS DO SUL;73740000;73740000;GO
CORREGO DO OURO;76145000;76145000;GO
CORUMBA DE GOIAS;72960000;72960000;GO
CORUMBAIBA;75680000;75680000;GO
CRISTALINA;73850000;73850000;GO
CRISTIANOPOLIS;75230000;75230000;GO
CRIXAS;76510000;76513000;GO
CROMINIA;75635000;75635000;GO
CUMARI;75760000;75760000;GO
DAMIANOPOLIS;73980000;73980000;GO
DAMOLANDIA;75420000;75420000;GO
DAVINOPOLIS;75730000;75730000;GO
DIORAMA;76260000;76260000;GO
DOVERLANDIA;75855000;75855000;GO
EDEALINA;75945000;75945000;GO
EDEIA;75940000;75940000;GO
ESTRELA DO NORTE;76485000;76485000;GO
FAINA;76740000;76744000;GO
FAZENDA NOVA;76220000;76224000;GO
FIRMINOPOLIS;76105000;76105000;GO
FLORES DE GOIAS;73890000;73890000;GO
FORMOSA;73800000;73817000;GO
FORMOSO;76470000;76478000;GO
GAMELEIRA DE GOIAS;75184000;75184000;GO
DIVINOPOLIS DE GOIAS;73865000;73865000;GO
GOIANAPOLIS;75170000;75170000;GO
GOIANDIRA;75740000;75740000;GO
GOIANESIA;76380000;76383000;GO
GOIANIA;74000000;74894999;GO
GOIANIRA;75370000;75370000;GO
GOIAS;76600000;76610000;GO
GOIATUBA;75600000;75600000;GO
GOUVELANDIA;75865000;75865000;GO
GUAPO;75350000;75350000;GO
GUARAITA;76690000;76690000;GO
GUARANI DE GOIAS;73910000;73910000;GO
GUARINOS;76385000;76385000;GO
HEITORAI;76670000;76670000;GO
HIDROLANDIA;75340000;75340000;GO
HIDROLINA;76375000;76375000;GO
IACIARA;73920000;73920000;GO
INACIOLANDIA;75550000;75550000;GO
INDIARA;75955000;75955000;GO
INHUMAS;75400000;75400000;GO
IPAMERI;75780000;75784000;GO
IPIRANGA DE GOIAS;76304000;76304000;GO
IPORA;76200000;76200000;GO
ISRAELANDIA;76205000;76208000;GO
ITABERAI;76630000;76630000;GO
ITAGUARI;76650000;76650000;GO
ITAGUARU;76660000;76660000;GO
ITAJA;75815000;75819000;GO
ITAPACI;76360000;76363000;GO
ITAPIRAPUA;76290000;76293000;GO
ITAPURANGA;76680000;76683000;GO
ITARUMA;75810000;75812000;GO
ITAUCU;75450000;75450000;GO
ITUMBIARA;75500000;75549000;GO
IVOLANDIA;76130000;76133000;GO
JANDAIA;75950000;75950000;GO
JARAGUA;76330000;76330000;GO
JATAI;75800000;75809999;GO
JAUPACI;76210000;76210000;GO
JESUPOLIS;75495000;75495000;GO
JOVIANIA;75610000;75610000;GO
JUSSARA;76270000;76278000;GO
LAGOA SANTA;75819000;75819000;GO
LEOPOLDO DE BULHOES;75190000;75190000;GO
LUZIANIA;72800000;72800000;GO
MAIRIPOTABA;75630000;75630000;GO
MAMBAI;73970000;73970000;GO
MARA ROSA;76490000;76490000;GO
MARZAGAO;75670000;75670000;GO
MATRINCHA;76730000;76730000;GO
MAURILANDIA;75930000;75930000;GO
MIMOSO DE GOIAS;73730000;73730000;GO
MINACU;76450000;76458000;GO
MINEIROS;75830000;75830000;GO
MOIPORA;76135000;76138000;GO
MONTE ALEGRE DE GOIAS;73830000;73830000;GO
MONTES CLAROS DE GOIAS;76255000;76258000;GO
MONTIVIDIU;75915000;75915000;GO
MONTIVIDIU DO NORTE;76465000;76465000;GO
MORRINHOS;75650000;75650000;GO
MORRO AGUDO DE GOIAS;76355000;76355000;GO
MOSSAMEDES;76150000;76150000;GO
MOZARLANDIA;76700000;76700000;GO
MUNDO NOVO;76530000;76530000;GO
MUTUNOPOLIS;76540000;76540000;GO
NAZARIO;76180000;76180000;GO
NEROPOLIS;75460000;75460000;GO
NIQUELANDIA;76420000;76424000;GO
NOVA AMERICA;76345000;76345000;GO
NOVA AURORA;75750000;75750000;GO
NOVA CRIXAS;76520000;76523000;GO
NOVA GLORIA;76305000;76305000;GO
NOVA IGUACU DE GOIAS;76495000;76495000;GO
NOVA ROMA;73820000;73820000;GO
NOVA VENEZA;75470000;75470000;GO
NOVO BRASIL;76285000;76285000;GO
NOVO GAMA;72860000;72860000;GO
NOVO PLANALTO;76580000;76580000;GO
ORIZONA;75280000;75283000;GO
OURO VERDE DE GOIAS;75165000;75165000;GO
OUVIDOR;75715000;75715000;GO
PADRE BERNARDO;73700000;73700000;GO
PALESTINA DE GOIAS;75845000;75845000;GO
PALMEIRAS DE GOIAS;76190000;76190000;GO
PALMELO;75210000;75210000;GO
PALMINOPOLIS;75990000;75990000;GO
PANAMA;75580000;75580000;GO
PARANAIGUARA;75880000;75880000;GO
PARAUNA;75980000;75980000;GO
PEROLANDIA;75823000;75823000;GO
PETROLINA DE GOIAS;75480000;75480000;GO
PILAR DE GOIAS;76370000;76370000;GO
PIRACANJUBA;75640000;75640000;GO
PIRANHAS;76230000;76230000;GO
PIRENOPOLIS;72980000;72984000;GO
PIRES DO RIO;75200000;75200000;GO
PLANALTINA;73750000;73759000;GO
PONTALINA;75620000;75620000;GO
PORANGATU;76550000;76554000;GO
PORTEIRAO;75603000;75603000;GO
PORTELANDIA;75835000;75835000;GO
POSSE;73900000;73907000;GO
PROFESSOR JAMIL;75645000;75645000;GO
QUIRINOPOLIS;75860000;75860000;GO
RIALMA;76310000;76313000;GO
RIANAPOLIS;76315000;76315000;GO
RIO QUENTE;75695000;75695000;GO
RIO VERDE;75900000;75914000;GO
RUBIATABA;76350000;76352000;GO
SANCLERLANDIA;76160000;76163000;GO
SANTA BARBARA DE GOIAS;75390000;75390000;GO
SANTA CRUZ DE GOIAS;75220000;75220000;GO
SANTA FE DE GOIAS;76265000;76265000;GO
SANTA HELENA DE GOIAS;75920000;75920000;GO
SANTA ISABEL;76320000;76323000;GO
SANTA RITA DO ARAGUAIA;75840000;75840000;GO
SANTA RITA DO NOVO DESTINO;76395000;76395000;GO
SANTA ROSA DE GOIAS;75455000;75455000;GO
SANTA TEREZA DE GOIAS;76480000;76480000;GO
SANTA TEREZINHA DE GOIAS;76500000;76500000;GO
SANTO ANTONIO DA BARRA;75935000;75935000;GO
SANTO ANTONIO DE GOIAS;75375000;75375000;GO
SANTO ANTONIO DO DESCOBERTO;72900000;72900000;GO
SAO DOMINGOS;73860000;73860000;GO
SAO FRANCISCO DE GOIAS;75490000;75490000;GO
SAO JOAO D´ALIANCA;73760000;73764000;GO
SAO JOAO DA PARAUNA;75985000;75985000;GO
SAO LUIS DE MONTES BELOS;76100000;76103000;GO
SAO LUIZ DO NORTE;76365000;76365000;GO
SAO MIGUEL DO ARAGUAIA;76590000;76590000;GO
SAO MIGUEL DO PASSA QUATRO;75185000;75185000;GO
SAO PATRICIO;76343000;76343000;GO
SAO SIMAO;75890000;75893000;GO
SENADOR CANEDO;75250000;75250000;GO
SERRANOPOLIS;75820000;75820000;GO
SILVANIA;75180000;75184000;GO
SIMOLANDIA;73930000;73930000;GO
SITIO D´ABADIA;73990000;73990000;GO
TAQUARAL DE GOIAS;76640000;76640000;GO
TERESINA DE GOIAS;73795000;73795000;GO
TEREZOPOLIS DE GOIAS;75175000;75175000;GO
TRES RANCHOS;75720000;75720000;GO
TRINDADE;75380000;75380000;GO
TROMBAS;76460000;76460000;GO
TURVANIA;76110000;76110000;GO
TURVELANDIA;75970000;75970000;GO
UIRAPURU;76525000;76528000;GO
URUACU;76400000;76402000;GO
URUANA;76335000;76338000;GO
URUTAI;75790000;75790000;GO
VALPARAISO DE GOIAS;72870000;72870000;GO
VARJAO;75355000;75355000;GO
VIANOPOLIS;75260000;75263000;GO
VICENTINOPOLIS;75555000;75555000;GO
VILA BOA;73825000;73825000;GO
VILA PROPICIO;72990000;72990000;GO
ACAILANDIA;65930000;65930000;MA
AFONSO CUNHA;65505000;65505000;MA
AGUA DOCE DO MARANHAO;65578000;65578000;MA
ALCANTARA;65250000;65253000;MA
ALDEIAS ALTAS;65610000;65610000;MA
ALTAMIRA DO MARANHAO;65310000;65310000;MA
ALTO ALEGRE DO MARANHAO;65413000;65413000;MA
ALTO ALEGRE DO PINDARE;65398000;65398000;MA
ALTO PARNAIBA;65810000;65815000;MA
AMAPA DO MARANHAO;65293000;65293000;MA
AMARANTE DO MARANHAO;65923000;65923000;MA
ANAJATUBA;65490000;65493000;MA
ANAPURUS;65525000;65525000;MA
APICUM-ACU;65275000;65275000;MA
ARAGUANA;65368000;65368000;MA
ARAIOSES;65570000;65575000;MA
ARAME;65945000;65945000;MA
ARARI;65480000;65483000;MA
AXIXA;65108000;65108000;MA
BACABAL;65700000;65700000;MA
BACABEIRA;65103000;65103000;MA
BACURI;65270000;65270000;MA
BACURITUBA;65233000;65233000;MA
BALSAS;65800000;65800000;MA
BARAO DE GRAJAU;65660000;65660000;MA
BARRA DO CORDA;65950000;65959000;MA
BARREIRINHAS;65590000;65590000;MA
BELAGUA;65535000;65535000;MA
BELA VISTA DO MARANHAO;65335000;65335000;MA
BENEDITO LEITE;65885000;65885000;MA
BEQUIMAO;65248000;65248000;MA
BERNARDO DO MEARIM;65723000;65723000;MA
BOA VISTA DO GURUPI;65292000;65292000;MA
BOM JARDIM;65380000;65380000;MA
BOM JESUS DAS SELVAS;65395000;65395000;MA
BOM LUGAR;65704000;65704000;MA
BREJO;65520000;65520000;MA
BREJO DE AREIA;65315000;65315000;MA
BURITI;65515000;65515000;MA
BURITI BRAVO;65685000;65688000;MA
BURITICUPU;65393000;65393000;MA
BURITIRANA;65935500;65935500;MA
CACHOEIRA GRANDE;65165000;65165000;MA
CAJAPIO;65230000;65230000;MA
CAJARI;65210000;65211000;MA
CAMPESTRE DO MARANHAO;65968000;65968000;MA
CANDIDO MENDES;65280000;65282000;MA
CANTANHEDE;65465000;65465000;MA
CAPINZAL DO NORTE;65735000;65735000;MA
CAROLINA;65980000;65980000;MA
CARUTAPERA;65295000;65298000;MA
CAXIAS;65600000;65609999;MA
CEDRAL;65260000;65260000;MA
CENTRAL DO MARANHAO;65267000;65267000;MA
CENTRO DO GUILHERME;65288000;65288000;MA
CENTRO NOVO DO MARANHAO;65299000;65299000;MA
CHAPADINHA;65500000;65500000;MA
CIDELANDIA;65921000;65921000;MA
CODO;65400000;65410000;MA
COELHO NETO;65620000;65620000;MA
COLINAS;65690000;65690000;MA
CONCEICAO DO LAGO-ACU;65340000;65340000;MA
COROATA;65415000;65415000;MA
CURURUPU;65268000;65268000;MA
DAVINOPOLIS;65927000;65927000;MA
DOM PEDRO;65765000;65765000;MA
DUQUE BACELAR;65625000;65625000;MA
ESPERANTINOPOLIS;65750000;65750000;MA
ESTREITO;65975000;65975000;MA
FEIRA NOVA DO MARANHAO;65995000;65995000;MA
FERNANDO FALCAO;65964000;65964000;MA
FORMOSA DA SERRA NEGRA;65943000;65943000;MA
FORTALEZA DO NOGUEIRAS;65805000;65805000;MA
FORTUNA;65695000;65695000;MA
GODOFREDO VIANA;65285000;65287000;MA
GONCALVES DIAS;65775000;65775000;MA
GOVERNADOR ARCHER;65770000;65770000;MA
GOVERNADOR EDISON LOBAO;65928000;65928000;MA
GOVERNADOR EUGENIO BARROS;65780000;65780000;MA
GOVERNADOR LUIZ ROCHA;65795000;65795000;MA
GOVERNADOR NEWTON BELLO;65363000;65363000;MA
GOVERNADOR NUNES FREIRE;65284000;65284000;MA
GRACA ARANHA;65785000;65785000;MA
GRAJAU;65940000;65940000;MA
GUIMARAES;65255000;65255000;MA
HUMBERTO DE CAMPOS;65180000;65180000;MA
ICATU;65170000;65175000;MA
IGARAPE DO MEIO;65345000;65345000;MA
IGARAPE GRANDE;65720000;65720000;MA
IMPERATRIZ;65900000;65919999;MA
ITAIPAVA DO GRAJAU;65948000;65948000;MA
ITAPECURU MIRIM;65485000;65485000;MA
ITINGA DO MARANHAO;65939000;65939000;MA
JATOBA;65693000;65693000;MA
JENIPAPO DO VIEIRAS;65962000;65962000;MA
JOAO LISBOA;65922000;65922000;MA
JOSELANDIA;65755000;65755000;MA
JUNCO DO MARANHAO;65294000;65294000;MA
LAGO DA PEDRA;65715000;65715000;MA
LAGO DO JUNCO;65710000;65710000;MA
LAGO VERDE;65705000;65705000;MA
LAGOA DO MATO;65683000;65683000;MA
LAGO DO RODRIGUES;65712000;65712000;MA
LAGOA GRANDE DO MARANHAO;65718000;65718000;MA
LAJEADO NOVO;65937000;65937000;MA
LIMA CAMPOS;65728000;65728000;MA
LORETO;65895000;65895000;MA
LUIS DOMINGUES;65290000;65290000;MA
MAGALHAES DE ALMEIDA;65560000;65565000;MA
MARACACUME;65289000;65289000;MA
MARAJA DO SENA;65714000;65714000;MA
MARANHAOZINHO;65283000;65283000;MA
MATA ROMA;65510000;65510000;MA
MATINHA;65218000;65218000;MA
MATOES;65645000;65645000;MA
MATOES DO NORTE;65468000;65468000;MA
MILAGRES DO MARANHAO;65545000;65545000;MA
MIRADOR;65850000;65855000;MA
MIRANDA DO NORTE;65495000;65495000;MA
MIRINZAL;65265000;65265000;MA
MONCAO;65360000;65360000;MA
MONTES ALTOS;65936000;65936000;MA
MORROS;65160000;65160000;MA
NINA RODRIGUES;65450000;65450000;MA
NOVA COLINAS;65808000;65808000;MA
NOVA IORQUE;65880000;65880000;MA
NOVA OLINDA DO MARANHAO;65274000;65274000;MA
OLHO D´AGUA DAS CUNHAS;65706000;65706000;MA
OLINDA NOVA DO MARANHAO;65223000;65223000;MA
PACO DO LUMIAR;65130000;65137000;MA
PALMEIRANDIA;65238000;65238000;MA
PARAIBANO;65670000;65670000;MA
PARNARAMA;65640000;65643000;MA
PASSAGEM FRANCA;65680000;65680000;MA
PASTOS BONS;65870000;65875000;MA
PAULINO NEVES;65585000;65585000;MA
PAULO RAMOS;65716000;65716000;MA
PEDREIRAS;65725000;65726000;MA
PEDRO DO ROSARIO;65206000;65206000;MA
PENALVA;65213000;65213000;MA
PERI MIRIM;65245000;65245000;MA
PERITORO;65418000;65418000;MA
PINDARE MIRIM;65370000;65375000;MA
PINHEIRO;65200000;65202000;MA
PIO XII;65707000;65707000;MA
PIRAPEMAS;65460000;65460000;MA
POCAO DE PEDRAS;65740000;65740000;MA
PORTO FRANCO;65970000;65970000;MA
PORTO RICO DO MARANHAO;65263000;65263000;MA
PRESIDENTE DUTRA;65760000;65760000;MA
PRESIDENTE JUSCELINO;65140000;65140000;MA
PRESIDENTE MEDICI;65279000;65279000;MA
PRESIDENTE SARNEY;65204000;65204000;MA
PRESIDENTE VARGAS;65455000;65455000;MA
PRIMEIRA CRUZ;65190000;65190000;MA
RAPOSA;65138000;65138000;MA
RIACHAO;65990000;65990000;MA
RIBAMAR FIQUENE;65938000;65938000;MA
ROSARIO;65100000;65100000;MA
SAMBAIBA;65830000;65830000;MA
SANTA FILOMENA DO MARANHAO;65768000;65768000;MA
SANTA HELENA;65208000;65209000;MA
SANTA INES;65300000;65300000;MA
SANTA LUZIA;65390000;65390000;MA
SANTA LUZIA DO PARUA;65272000;65272000;MA
SANTA QUITERIA DO MARANHAO;65540000;65540000;MA
SANTA RITA;65105000;65105000;MA
SANTANA DO MARANHAO;65555000;65555000;MA
SANTO AMARO DO MARANHAO;65195000;65195000;MA
SANTO ANTONIO DO LOPES;65730000;65730000;MA
SAO BENEDITO DO RIO PRETO;65440000;65440000;MA
SAO BENTO;65235000;65235000;MA
SAO BERNARDO;65550000;65550000;MA
SAO DOMINGOS DO AZEITAO;65888000;65888000;MA
SAO DOMINGOS DO MARANHAO;65790000;65790000;MA
SAO FELIX DE BALSAS;65890000;65890000;MA
SAO FRANCISCO DO BREJAO;65929000;65929000;MA
SAO FRANCISCO DO MARANHAO;65650000;65658000;MA
SAO JOAO BATISTA;65225000;65225000;MA
SAO JOAO DO CARU;65385000;65385000;MA
SAO JOAO DO PARAISO;65973000;65973000;MA
SAO JOAO DO SOTER;65615000;65615000;MA
SAO JOAO DO PATOS;65665000;65665000;MA
SAO JOSE DE RIBAMAR;65110000;65115000;MA
SAO JOSE DO BASILIOS;65762000;65762000;MA
SAO LUIS;65000000;65099999;MA
SAO LUIS GONZAGA DO MARANHAO;65708000;65708000;MA
SAO MATEUS DO MARANHAO;65470000;65470000;MA
SAO PEDRO DA AGUA BRANCA;65920000;65920000;MA
SAO PEDRO DO CRENTES;65978000;65978000;MA
SAO RAIMUNDO DAS MANGABEIRAS;65840000;65840000;MA
SAO RAIMUNDO DO DOCA BEZERRA;65753000;65753000;MA
SAO ROBERTO;65758000;65758000;MA
SAO VICENTE FERRER;65220000;65220000;MA
SATUBINHA;65709000;65709000;MA
SENADOR ALEXANDRE COSTA;65783000;65783000;MA
SENADOR LA ROCQUE;65935000;65935000;MA
SERRANO DO MARANHAO;65269000;65269000;MA
SITIO NOVO;65925000;65925000;MA
SUCUPIRA DO NORTE;65860000;65860000;MA
SUCUPIRA DO RIACHAO;65668000;65668000;MA
TASSO FRAGOSO;65820000;65820000;MA
TIMBIRAS;65420000;65420000;MA
TIMON;65630000;65639000;MA
TRIZIDELA DO VALE;65727000;65727000;MA
TUFILANDIA;65378000;65378000;MA
TUNTUM;65763000;65764000;MA
TURIACU;65278000;65278000;MA
TURILANDIA;65276000;65276000;MA
TUTOIA;65580000;65582000;MA
URBANO SANTOS;65530000;65530000;MA
